danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;id;duration_ms
0.33;0.572;-9.562;0.0548;0.242;1.8e-06;0.155;0.369;78.267;1CapGmE3jqZpEATdujksnX;314175
0.667;0.25;-15.148;0.0273;0.763;0.0;0.146;0.599;97.521;1MYjn3O9yECsz2KvWSNyJy;265038
0.602;0.513;-7.953;0.0287;0.563;0.0;0.161;0.6;96.96;1Xl83AOH0iWEOVFcdQqKBW;175822
0.554;0.606;-12.312;0.0722;0.578;0.000183;0.11;0.584;93.922;6oUK2k9OJ0WvmVveyauFB7;285858
0.525;0.448;-10.365;0.0391;0.572;1.51e-05;0.107;0.356;81.131;2ILhVeTkbDAYEvesCCBsNo;347453
0.532;0.529;-8.402;0.0352;0.334;0.000144;0.078;0.295;81.989;251PNRmJU9KcUnFQAB5t6I;321240
0.693;0.797;-7.392;0.0704;0.343;0.00125;0.0673;0.706;90.997;3Uv8BQFN3bQfhkregyMbnx;452833
0.648;0.414;-10.933;0.0314;0.26;1.72e-05;0.0748;0.583;143.971;7KKRPM4fUsfCkJnd1zPhHf;418880
0.609;0.538;-7.842;0.0273;0.328;0.0;0.125;0.608;130.015;7eQl3Yqv35ioqUfveKHitE;321225
0.645;0.517;-6.708;0.0273;0.522;3.27e-06;0.0905;0.259;106.906;6UgcN95w7vQxkR8sEFmwHG;304900
0.533;0.436;-7.521;0.0276;0.234;3.17e-06;0.46;0.371;146.868;0iXLwnLmLwn9y54JtBTNxY;308158
0.446;0.398;-11.353;0.0358;0.421;5.48e-05;0.112;0.259;149.839;5XXJqs7f42R8PAY4Xcr0ax;292075
0.697;0.438;-8.411;0.0289;0.397;0.0;0.293;0.58;117.954;5FXMRdJjKq1BIX4e8Eg9mK;241668
0.718;0.697;-6.474;0.135;0.634;1.53e-05;0.0563;0.62;143.907;0IudGhdeJZwJ0Ps6ndtQDt;356180
0.744;0.7;-7.663;0.0375;0.278;0.000155;0.068;0.867;144.033;4FeczSomVWVyU4FW7xDeAI;309640
0.319;0.552;-6.401;0.0307;0.719;0.0;0.144;0.221;93.991;6TFESXMfJJWwccviaxGAMa;268463
0.452;0.608;-13.429;0.245;0.357;1.64e-05;0.118;0.676;92.996;6kzj1MWS5tFsoOZUz4c8Hc;316360
0.484;0.797;-4.629;0.0972;0.172;0.0;0.267;0.699;83.542;7lJNQFaBPlm3XhNUWnVk55;339592
0.541;0.512;-10.203;0.0291;0.74;0.000528;0.162;0.203;120.036;6w458kA8WOAIZr1ublxnK9;251402
0.533;0.732;-7.901;0.0424;0.166;0.000189;0.138;0.554;90.315;3t3wsY5IdLVzB9WidegJSU;236933
0.327;0.325;-11.303;0.0297;0.686;0.0;0.12;0.359;84.951;5qyEyqpT0TBVun8W07MEmR;237882
0.314;0.478;-7.201;0.0412;0.783;2.08e-05;0.147;0.276;199.631;5lLRB1nnTy1p8nFaH1Vdyf;328854
0.223;0.359;-7.569;0.0312;0.845;0.0;0.133;0.193;73.059;3HiobOOpSpMsi95WBKPBYk;398799
0.6;0.433;-17.076;0.0409;0.0753;0.0;0.0724;0.378;88.001;5dS7HcRa9kER2qDba2iSOd;321227
0.484;0.788;-7.625;0.0565;0.69;0.0132;0.0939;0.741;171.973;3OAFzjwWionh8OfM4kgf2R;295158
0.569;0.297;-8.639;0.0292;0.879;0.0;0.0938;0.466;89.96;4cNbz1UdBCrnGOg0NNP1iF;229878
0.615;0.76;-8.082;0.0761;0.0701;3.95e-05;0.12;0.743;171.951;5O4AGvOVFSs5ipu3iNOuoi;296720
0.657;0.601;-8.668;0.0374;0.125;0.0252;0.0885;0.89;75.004;2H9SvhMVXSYPxxkQgzkTKp;319295
0.623;0.654;-11.969;0.0522;0.522;6.44e-05;0.0911;0.54;82.516;5q0pLxhyHvZXnYxaygt2Az;322194
0.525;0.46;-8.594;0.0246;0.826;0.00202;0.139;0.33;98.007;3i11e2jzUtO3jChiFl3v9x;331677
0.744;0.243;-14.838;0.046;0.781;0.000439;0.047;0.427;100.939;4OGlFvfqjRE645PDSprjxk;355200
0.495;0.556;-7.49;0.041;0.638;0.0;0.123;0.366;159.996;3SHopOL3KEJ8PFl3vJdfmF;225569
0.587;0.767;-5.713;0.0449;0.225;0.0;0.112;0.664;100.38;5p9XWUdvbUzmPCukOmwoU3;201707
0.679;0.568;-10.74;0.0423;0.422;0.00928;0.322;0.93;159.69;6VnpKLtfNH4Dk09YSGPSyR;242640
0.586;0.777;-6.185;0.0303;4.78e-05;0.00147;0.0729;0.424;143.339;0Ui05Ov0s4PnRc4JI3Pilg;220468
0.545;0.675;-6.474;0.0279;0.00617;0.00197;0.209;0.162;124.97;0FDzzruyVECATHXKHFs9eJ;267867
0.815;0.605;-9.118;0.0368;0.033;0.684;0.114;0.795;102.642;4ACxa9buEUnOdYEoPcnMpi;259893
0.864;0.656;-7.286;0.104;0.263;0.00495;0.0712;0.821;115.959;4bPWDXpN6MlTZBedxega3X;235813
0.639;0.83;-3.677;0.0337;0.0144;4.24e-06;0.121;0.777;99.999;6V7HtXMotzn8hYZQ9iZ0v1;205262
0.636;0.699;-4.432;0.0396;0.302;0.0;0.263;0.709;96.962;6yHVyMdC08djbP86mdkP3G;191053
0.447;0.568;-4.975;0.0305;0.295;3.26e-06;0.355;0.149;90.933;6bS7DqTuzrpkluB7boWmw2;249760
0.68;0.826;-5.487;0.0309;0.0212;1.24e-05;0.543;0.644;118.051;5QO79kh1waicV47BqGRL3g;215627
0.575;0.936;-4.913;0.0512;0.000128;0.0146;0.0828;0.879;150.234;4juzduULFJiZVIcrC1tkxE;201360
0.632;0.672;-6.963;0.0406;0.175;7.28e-05;0.125;0.927;174.162;05pU63DL8dSAApA8amj0ql;137093
0.731;0.867;-5.881;0.032;0.0395;0.0;0.0861;0.776;104.019;3cfOd4CMv2snFaKAnMdnvK;200373
0.749;0.82;-5.755;0.034;0.00157;1.22e-06;0.279;0.721;109.558;58F6iKkYdIccktJ8i8BuQQ;180120
0.636;0.876;-3.413;0.0555;0.00164;0.0;0.117;0.799;120.983;63WuQOXohQIxOxIFA2K7bR;148064
0.734;0.637;-5.677;0.141;0.0462;2.29e-05;0.0602;0.648;169.977;3CRDbSIZ4r5MsZ0YwxuEkn;202333
0.916;0.523;-9.733;0.0521;0.432;1.13e-05;0.0488;0.88;107.564;7safX55XidhznxK5eDdDm5;241360
0.605;0.822;-4.833;0.0438;0.00671;0.134;0.147;0.288;167.997;1zB4vmk8tFRmM9UULNzbLB;187147
0.507;0.729;-5.399;0.0393;0.0182;1.4e-06;0.0658;0.272;105.013;6GyFP1nfCDB8lbD2bG0Hq9;243960
0.549;0.756;-4.013;0.0406;0.000662;6.57e-06;0.092;0.827;139.048;1qJfY1xo0aO8o3Y4HWmfoX;189693
0.613;0.953;-3.435;0.0855;0.00148;0.000582;0.152;0.537;105.046;305WCRhhS10XUcH6AEwZk6;213800
0.795;0.71;-4.746;0.0392;0.443;0.0215;0.344;0.845;109.689;3hJLKtTpgct9Y9wKww0BiR;288667
0.437;0.965;-4.448;0.136;0.326;0.00028;0.144;0.766;172.428;6HMFtoMvv6n6Q2eOyPFyne;248893
0.392;0.534;-8.793;0.0369;0.245;0.00104;0.155;0.325;181.305;3G69vJMWsX6ZohTykad2AU;276187
0.82;0.452;-9.796;0.0348;0.543;0.00294;0.0714;0.74;117.401;1JSTJqkT5qHq8MDJnJbRE1;253920
0.414;0.944;-5.195;0.12;0.00131;0.0532;0.135;0.435;157.002;6CgX6JcADVaD5c5SyxpnB7;196600
0.801;0.795;-5.115;0.0504;0.0417;0.000113;0.0717;0.754;79.028;6QgjcU0zLnzq5OrUoSZ3OK;163253
0.766;0.882;-4.478;0.0719;0.0674;2.3e-06;0.281;0.544;107.932;0sNKiz82ATCvT3f3XVVUUj;172467
0.702;0.875;-3.588;0.0283;0.014;0.0;0.0872;0.905;103.003;368S2jjTfDk9Hk9x9YDzwj;296960
0.462;0.836;-5.766;0.0621;0.00517;0.0;0.18;0.671;168.766;1QFh8OH1e78dGd3VyJZCAC;155973
0.733;0.71;-5.849;0.0292;0.145;0.115;0.0956;0.965;127.975;7w87IxuO7BDcJ3YUqCyMTT;239600
0.773;0.742;-3.678;0.046;0.0206;0.0;0.0754;0.571;114.071;0HqZX76SFLDz2aW8aiqi7G;165265
0.651;0.817;-4.379;0.0432;0.0119;0.00431;0.177;0.603;108.935;2rcmXKCGWQ8ohlQVjaeXuK;205253
0.544;0.905;-10.732;0.0646;0.00165;1.97e-06;0.0532;0.825;103.594;0cuq829zRNq4AEdmDJA4aw;256947
0.58;0.981;-2.603;0.06;0.0171;1.07e-05;0.386;0.861;134.007;5XMjXjwCkJVmk0AHm7z8IV;195667
0.67;0.8;-6.731;0.0652;0.00184;0.000356;0.466;0.656;123.802;0Kt0khTz1EzjtaQI8A339S;295933
0.653;0.519;-10.164;0.0497;0.406;0.0209;0.101;0.822;98.883;1qRA5BS78u3gME0loMl9AA;153693
0.535;0.716;-5.025;0.0431;0.326;0.0;0.659;0.901;94.379;2Cdvbe2G4hZsnhNMKyGrie;175173
0.673;0.735;-4.733;0.0457;0.286;0.0;0.242;0.754;115.744;4ofwffwvvnbSkrMSCKQDaC;201287
0.591;0.841;-4.351;0.0304;0.0119;0.0;0.395;0.392;109.034;3cphb8kdsjElYR7r5icK3H;158805
0.461;0.834;-4.868;0.0989;0.0232;1.14e-05;0.14;0.471;135.007;6PCUP3dWmTjcTtXY02oFdT;261154
0.756;0.77;-3.502;0.0343;0.191;0.0;0.178;0.73;119.961;07K4GcCDSTiXUF5ssyTRUM;246467
0.581;0.703;-6.646;0.0416;0.0157;0.00883;0.285;0.276;104.957;70evTHsBFgs1AKhC5URcCz;242520
0.744;0.502;-7.719;0.0359;0.183;0.000228;0.189;0.66;112.344;1nQRg9q9uwALGzouOX5OyQ;348227
0.465;0.919;-4.025;0.0408;1.83e-05;2.07e-05;0.262;0.537;135.997;5OQsiBsky2k2kDKy2bX2eT;235293
0.593;0.676;-7.583;0.0275;0.389;0.306;0.15;0.255;109.982;5gH210qVSjzFbIytFEDVob;268000
0.5;0.501;-8.284;0.0376;0.462;0.0;0.26;0.623;144.438;0cGG2EouYCEEC3xfa0tDFV;153800
0.656;0.624;-4.623;0.0691;0.0065;0.0;0.278;0.735;124.082;0iYoK9q0WCueRWjdlVkjkN;167493
0.646;0.428;-8.521;0.0357;0.0735;0.0;0.132;0.447;141.904;2Ocfrk1syda141tYv7v9lr;204960
0.575;0.912;-7.275;0.0393;0.0916;0.00211;0.0562;0.843;117.399;4nXkbcTj3nyww1cHkw5RAP;207267
0.526;0.749;-6.964;0.0283;0.023;1.76e-06;0.0692;0.421;99.982;754kgU5rWscRTfvlsuEwFp;208680
0.774;0.753;-5.446;0.0517;0.152;0.0;0.0371;0.896;119.002;76hfruVvmfQbw0eYn1nmeC;219147
0.787;0.255;-14.733;0.0399;0.777;0.00959;0.101;0.6;105.97;4rxamav7i2lJexbuAxcvfe;251493
0.745;0.639;-4.312;0.0327;0.193;0.0194;0.142;0.713;111.957;33wtOrINFmeERJsRPfoSVw;192800
0.705;0.806;-3.607;0.0309;0.0132;0.00428;0.0701;0.734;103.383;4zQuwW24dweWcaX0fEJkP2;256947
0.49;0.679;-3.68;0.0309;0.00394;1.54e-05;0.0383;0.506;167.046;1hwJKpe0BPUsq6UUrwBWTw;261267
0.52;0.709;-7.125;0.0352;0.247;1.78e-05;0.18;0.536;76.039;6urCAbunOQI4bLhmGpX7iS;263560
0.706;0.787;-4.205;0.0364;0.021;0.0;0.331;0.716;126.052;0LRIic8CC7KkwJNA1yLgnE;178585
0.194;0.825;-2.605;0.041;0.0864;0.00284;0.182;0.35;169.974;5WTPhYmwwojFP73O7p3Izi;355867
0.421;0.873;-4.343;0.0564;0.0654;0.0;0.123;0.629;84.786;7wMq5n8mYSKlQIGECKUgTX;202533
0.715;0.8;-5.144;0.057;0.0271;0.0;0.0648;0.445;129.023;1XyL3J7eTTKnxRZAM3LqIT;216147
0.762;0.383;-8.699;0.0277;0.241;0.00676;0.126;0.26;109.939;2KOvNaMJcuaYTciDe2TmCP;239120
0.579;0.865;-4.692;0.0302;5.63e-05;0.000221;0.649;0.358;104.99;25nzKGDiua1lE9Qo5V19GL;246600
0.473;0.757;-5.103;0.0483;0.000727;0.0;0.151;0.425;168.005;5WzgYEfub2pFJAAZfrOult;181216
0.738;0.994;-5.445;0.064;0.047;0.000325;0.184;0.529;129.307;5HauN6NoTdag3l45ejh8nc;170783
0.617;0.607;-7.015;0.0231;0.000876;0.0701;0.0918;0.446;102.068;1H5VQuShs4qfwBXyHF0PeH;236150
0.766;0.772;-9.362;0.0353;0.403;0.0584;0.183;0.919;128.168;0qi4b1l0eT3jpzeNHeFXDT;220893
0.722;0.725;-5.337;0.0293;0.0299;1.16e-05;0.0917;0.345;119.985;3h7eMylOrv17N8f1RlTom0;216240
0.4;0.805;-7.305;0.0407;0.0387;5.4e-05;0.109;0.324;158.459;497Fkp3gRiGrRMoqBTDudr;193933
0.457;0.757;-5.177;0.032;0.0206;0.0;0.146;0.417;102.961;2ihCaVdNZmnHZWt0fvAM7B;266600
0.62;0.712;-6.434;0.1;0.228;3.39e-06;0.0561;0.83;170.234;4dRqYKhLVujxiBXcq50YzG;268600
0.633;0.841;-5.932;0.0706;0.2;0.0;0.396;0.803;95.894;6h6Ccbgvhibl2XQ0SQNR70;233867
0.737;0.846;-4.51;0.22;0.00614;0.0;0.0486;0.546;87.981;0e8nrvls4Qqv5Rfa2UhqmO;143901
0.704;0.636;-6.029;0.0252;0.0344;0.0;0.35;0.89;111.845;7aQjPecQdIuNd1sz3KCDhD;193953
0.52;0.731;-5.338;0.0557;0.342;0.00101;0.311;0.662;173.93;4LRPiXqCikLlN15c3yImP7;167303
0.695;0.54;-5.692;0.0493;0.299;0.0;0.367;0.415;121.932;4fouWK6XVHhzl78KzQ1UjL;168602
0.417;0.682;-5.071;0.0295;0.0267;0.000669;0.109;0.351;105.542;3a94TbZOxhkI9xuNwYL53b;232412
0.585;0.776;-5.898;0.0459;0.0572;7.74e-06;0.3;0.427;77.987;5xEM5hIgJ1jjgcEBfpkt2F;244507
0.794;0.711;-5.124;0.0699;0.3;0.0;0.0955;0.955;174.915;386RUes7n1uM1yfzgeUuwp;189109
0.688;0.533;-8.363;0.0865;0.0355;3.48e-06;0.172;0.567;164.069;563SfWAHJs4FBZMkRN0IFN;223079
0.805;0.911;-8.445;0.0524;8.65e-05;0.602;0.0947;0.329;128.014;0PkOcvOPirzWdpABLZdhgN;185000
0.765;0.619;-7.981;0.0371;0.0152;0.497;0.0488;0.636;128.03;2AdFk3FltZs4IJ33HoMl4d;166037
0.627;0.814;-6.497;0.0314;0.0531;0.888;0.0805;0.369;123.997;4WXXl3fsIg5GiuXYluadV8;137419
0.665;0.567;-11.807;0.0347;0.476;0.0144;0.0682;0.197;125.881;7gdcrDv0Dxa5MS9XCdieac;163715
0.759;0.686;-11.299;0.0441;0.0189;0.126;0.341;0.596;126.006;6OZMJyT3EttQpNO7HtAs0Q;227619
0.802;0.866;-10.902;0.066;0.00191;0.927;0.366;0.549;124.999;6YeE6BmI4UO0BbehpZtZXj;347520
0.696;0.761;-10.829;0.0428;0.00018;0.938;0.0841;0.906;126.005;14635LEGaiyHFMN2HDdiKh;209000
0.751;0.798;-9.205;0.198;0.15;0.0;0.313;0.607;112.016;77tGVhgSQbOopj3qSDKhZm;178000
0.735;0.786;-11.087;0.0428;9.93e-05;0.84;0.0935;0.858;126.022;6BEAYuiyGLW1qEzwROV26G;351954
0.648;0.765;-8.233;0.0444;0.443;5.61e-05;0.246;0.162;117.969;3N71XPi2XVIuIMSrrsy8fB;214062
0.738;0.56;-10.49;0.123;0.193;0.000829;0.122;0.542;92.012;6z4GK0lDRafPzzzgbPubfj;173750
0.653;0.7;-10.009;0.0343;0.00102;0.0152;0.107;0.291;130.021;3jjaWxIRbxUkgcO5R3cxaL;148378
0.759;0.355;-14.38;0.113;0.498;0.579;0.117;0.281;110.034;3AUVgd5EWkAGDzqrKR36DN;217239
0.469;0.569;-9.414;0.0409;0.0462;0.000171;0.102;0.333;168.147;4kQNrp1ckyNhUbODrGBDVt;216718
0.673;0.504;-8.949;0.0268;0.295;0.000647;0.41;0.891;105.975;5yFtC081hlnMkXiZruPMmf;190629
0.666;0.535;-10.376;0.0627;0.0116;0.00204;0.274;0.741;136.991;3xg2H9VTF8uW046sq1Grto;188363
0.762;0.416;-9.994;0.0703;0.252;0.00132;0.106;0.614;110.013;0plbSDugi1FZzzX0A5CmSB;243740
0.716;0.691;-10.101;0.0443;0.0221;0.242;0.107;0.459;115.975;2LHBPXrnwl2A1uwWkR9eZF;253168
0.832;0.759;-4.853;0.0767;0.139;0.0533;0.0875;0.304;117.01;7Kgcz89XMfj4WHtm5nd3mJ;175897
0.808;0.671;-11.575;0.304;0.2;0.115;0.0985;0.768;127.907;1HutpfzBYz0KdSo4TUiaRx;348750
0.789;0.346;-11.7;0.0482;0.388;0.11;0.141;0.805;124.993;5yiXsIhgEhouvwNsNc6XIE;226777
0.723;0.399;-10.57;0.0434;0.0592;0.0883;0.317;0.7;126.093;0TP6kkEvdHXoRWAhW8Urva;215238
0.362;0.483;-11.435;0.111;0.848;0.383;0.343;0.392;173.631;6xf1V275yYwB7nbv8ViGUD;211012
0.67;0.712;-9.483;0.0587;0.152;0.0;0.0854;0.679;115.006;6eowOvcJ7v9OAMzzt9HhPG;171207
0.8;0.794;-8.766;0.05;0.0002;0.873;0.06;0.664;127.989;2EVGocaGZCElznJxqmg2yn;183750
0.814;0.502;-10.517;0.0734;0.0228;0.546;0.18;0.797;122.023;5V6zXDdVD7l87y5AxtvUoR;167089
0.595;0.456;-11.585;0.0299;0.164;0.59;0.114;0.518;122.017;6BIwfeKvv16gjDnoYSGTdo;212882
0.708;0.666;-8.561;0.0449;0.0399;0.000563;0.509;0.795;123.031;3g8OkwMxW6PJ4CWgEN6R1H;118598
0.793;0.453;-11.031;0.478;0.64;0.0;0.118;0.716;76.021;4qpFTWOjbrKueLNSDdjigo;206311
0.414;0.426;-12.223;0.0351;0.251;0.877;0.0995;0.0394;158.044;6UUOkhXDWTqVYjzqNJ1F0x;187993
0.74;0.839;-8.01;0.0521;0.0752;0.616;0.0746;0.725;129.033;3y8UYe62ldlvxRgAFGovZq;181618
0.877;0.465;-11.719;0.455;0.394;0.00069;0.131;0.323;119.878;7J1idk8GVjvHVh76gMRQtl;153000
0.782;0.5;-6.473;0.0611;0.342;1.88e-05;0.133;0.28;102.008;3mRlFZHUyvJbPTlkzg4LyJ;173611
0.826;0.368;-9.753;0.055;0.501;0.0022;0.114;0.382;111.992;4ml7mrfUUxg8VtLwnu38nr;192800
0.673;0.642;-11.907;0.0449;0.326;0.0274;0.109;0.0744;115.973;2BmB9dEutF0cDtI5IbT8IE;217367
0.686;0.7;-11.281;0.0663;0.206;0.0374;0.143;0.507;119.953;2PspwQLfDzLUOyaxQ7de5L;139558
0.56;0.724;-6.59;0.0274;0.000425;0.495;0.121;0.386;127.016;3Xd0819paqFQB4LBA8XVb0;318420
0.473;0.742;-4.874;0.201;2.95e-05;0.144;0.176;0.645;162.935;0Krxo9CPCj98TR3QHqSb8N;177470
0.839;0.434;-10.267;0.33;0.519;3.55e-06;0.196;0.595;159.962;0ZRKOmFI20AOF2XNKyL4kZ;197932
0.753;0.665;-7.771;0.0473;0.279;4.01e-05;0.11;0.593;140.049;6GXSZaHXyN3QJ7QeoMQSw3;249161
0.674;0.571;-10.863;0.0424;0.017;0.128;0.406;0.641;115.314;4bq9akE1BhJPFMd6SZBQa6;266435
0.706;0.583;-8.711;0.0502;0.0125;0.828;0.0803;0.0653;106.021;7ey8VyqgIjVqXQWM2kWkZM;242077
0.776;0.537;-10.769;0.0984;0.00573;0.00163;0.102;0.332;116.041;2CwWU5UFHrIHUuGyN7pf5E;187759
0.689;0.657;-10.419;0.0449;0.00843;0.459;0.15;0.802;116.872;0AKK3dHXpRSt0dmhMEzaKm;216600
0.784;0.65;-5.419;0.0283;0.438;0.166;0.135;0.785;110.019;3zRhKaZXEUGrJqMGN5KtXy;213865
0.726;0.542;-11.18;0.329;0.42;0.00144;0.0962;0.789;89.296;6EjgpCbSTdNMjFiBVCQwxt;282345
0.586;0.261;-14.328;0.0635;0.918;0.000591;0.0794;0.0746;74.255;5vVWrefc29nd8RdBu7wdfv;194587
0.667;0.547;-12.841;0.0355;0.0364;0.424;0.115;0.182;122.012;4mCk2GnFtnSGN8qzaV8xKu;269508
0.758;0.524;-11.841;0.0835;0.00314;0.197;0.513;0.501;115.954;1tn1ATtQZRowNVBNIXolxJ;196365
0.693;0.734;-7.768;0.0641;0.064;0.00881;0.0507;0.382;108.0;378HDaqOZxzBkEIHzBzAJr;304413
0.787;0.612;-9.456;0.0546;0.0867;0.129;0.099;0.199;124.013;5bRuN9292QEQbwPXvbAWEf;286937
0.769;0.754;-6.716;0.0471;0.0345;0.325;0.081;0.616;118.004;5EHEEtGjuDstWdlPJk8aiY;267074
0.848;0.697;-5.814;0.0771;0.0153;0.0206;0.0819;0.964;149.998;7BShG8FX4glHiyOrh7dbET;241187
0.804;0.674;-5.453;0.0333;0.294;1.18e-06;0.115;0.292;99.968;6Xom58OOXk2SoU711L2IXO;245940
0.564;0.903;-3.221;0.307;0.356;0.0;0.175;0.607;78.293;1dm6z1fWB0cErMszU25dy2;230400
0.911;0.712;-5.105;0.0817;0.0901;2.68e-05;0.0933;0.425;92.005;6Sq7ltF9Qa7SNFBsV5Cogx;178567
0.65;0.715;-5.198;0.253;0.0993;0.000291;0.126;0.187;106.672;1IHWl5LamUGEuP4ozKQSXZ;243717
0.787;0.546;-7.094;0.0532;0.305;4.55e-05;0.122;0.222;93.05;5CzixCxDkRXX9mScCmah8O;176936
0.872;0.588;-6.276;0.0492;0.275;0.0;0.17;0.93;142.004;5kVZxyMY1gfdCLiChsfjn1;230704
0.795;0.684;-3.971;0.0419;0.0225;0.0;0.658;0.419;114.011;41oY4WCTj5kccfesTVFnvN;237895
0.876;0.498;-7.511;0.0478;0.0706;0.0;0.143;0.428;122.016;31i56LZnwE6uSu3exoHjtB;173119
0.663;0.786;-3.51;0.195;0.229;0.0;0.219;0.579;196.12;1797zYiX4cKosMH836X9Gt;198367
0.801;0.475;-8.797;0.0516;0.141;1.73e-05;0.0639;0.234;98.047;5Eax0qFko2dh7Rl2lYs3bx;213061
0.829;0.799;-5.389;0.0897;0.0151;0.000543;0.242;0.471;97.013;4tYFy8ALRjIZvnvSLw5lxN;227629
0.861;0.645;-6.96;0.0743;0.423;0.000592;0.349;0.668;121.391;2uflssWlCaJ6CbTMOsUpNI;210989
0.81;0.789;-5.08;0.0846;0.191;1.08e-05;0.467;0.77;105.009;2NMjggapJcXXM7WccGEBUO;176000
0.647;0.686;-5.745;0.0413;0.08;1.34e-06;0.528;0.268;79.928;3k3NWokhRRkEPhCzPmV8TW;258299
0.817;0.67;-6.534;0.0506;0.123;1.92e-06;0.128;0.495;130.058;4d4ZXH4dr5bYfgErHiZCX2;208615
0.629;0.698;-4.485;0.308;0.0509;0.00166;0.0909;0.599;117.765;0UvZcEfpzVyx47QsRbjyBz;201816
0.777;0.595;-6.79;0.0375;0.59;0.00139;0.0669;0.546;108.02;0E0DRHf5PfMeor0ZCwB3oT;244444
0.839;0.69;-4.464;0.0615;0.207;8.33e-06;0.176;0.744;151.991;6VrQTLzzuyGIYjUDe4kAZk;196413
0.797;0.616;-10.229;0.375;0.762;0.000293;0.0979;0.451;103.071;44XjoNvtwevktFKjvVe1vH;339612
0.714;0.645;-5.493;0.0514;0.229;0.00083;0.0942;0.434;85.046;28GCbKgjlVD9eDmasGbe0T;180930
0.503;0.496;-9.123;0.0556;0.693;0.0;0.123;0.412;187.844;18HOjcvTVV7W8YzBuOsAPS;148143
0.849;0.584;-8.195;0.115;0.0929;6.18e-06;0.492;0.724;115.018;0wihfILRNOwE2156Shezc8;139041
0.608;0.626;-4.773;0.301;0.597;2.16e-06;0.25;0.246;176.086;71wFwRo8xGc4lrcyKwsvba;250534
0.785;0.554;-6.571;0.0409;0.283;3.4e-06;0.116;0.144;128.047;7lAK3oHbfEnvUQWosrMMpR;150043
0.577;0.315;-8.326;0.0444;0.921;5.41e-05;0.113;0.0697;98.14;4mE0n5TFMOjumdKEuuvs7H;138367
0.696;0.454;-6.756;0.153;0.123;0.0;0.155;0.136;92.928;6XHVuErjQ4XNm6nDPVCxVX;260640
0.666;0.54;-9.389;0.187;0.461;4.93e-06;0.104;0.742;90.714;0sMcHdKAjVSNuNnPchQu4S;326717
0.9;0.316;-8.797;0.332;0.684;0.0771;0.0853;0.844;129.914;39oeKRgsLeynDIbWuXyA47;107077
0.59;0.468;-11.083;0.185;0.0789;0.0;0.101;0.349;92.287;3O8NlPh2LByMU9lSRSHedm;245227
0.656;0.592;-11.477;0.0381;0.655;0.886;0.108;0.582;130.003;3Ge1E5YZsI1L9WuGYz0rRj;273560
0.817;0.551;-9.33;0.133;0.865;0.000151;0.101;0.142;109.966;1F6IbA7di42uPc3cff8PXV;123884
0.756;0.633;-7.884;0.136;0.201;0.165;0.184;0.415;118.99;7dZJrIhvv8dkM6O7Xb8Lww;199600
0.722;0.689;-6.001;0.028;0.0234;0.00118;0.2;0.352;119.984;5faMnd4SDjY9kFP4VpSPLi;183627
0.664;0.573;-8.727;0.0825;0.658;3.35e-06;0.129;0.39;154.043;3uTNli5uz5rNOqD6qZFi8L;169880
0.654;0.884;-5.466;0.202;0.151;0.000268;0.379;0.851;124.072;7xjut3yY1qOBy5Fi1egX0i;190973
0.74;0.672;-4.572;0.231;0.311;0.0;0.0861;0.691;99.99;5JPpRCB1m5Puo3KyVzoICw;191767
0.476;0.83;-2.873;0.0377;0.00942;0.0;0.116;0.554;90.948;1qdOy9xdiy1pnv1wHgdRLg;189187
0.531;0.675;-3.281;0.33;0.121;0.0;0.327;0.799;177.953;5X3VpTYsESWoh80dMa60jd;186046
0.734;0.824;-5.201;0.0554;0.206;0.0507;0.361;0.673;122.997;6cKj3bzvVrOQtPfGhcKlRt;220213
0.756;0.738;-6.284;0.167;0.0147;0.0;0.0552;0.589;104.991;1WD1fT4gzdqBoOs4M7rhc9;214286
0.812;0.807;-5.378;0.141;0.11;0.0;0.071;0.931;123.095;1qZ2qGQoyrbyD6H33a1Lyi;208480
0.536;0.671;-5.77;0.339;0.662;0.0;0.182;0.668;123.007;5TR3sdi4QH0qwIsZ6CqJa3;204262
0.803;0.508;-6.3;0.0435;0.293;0.0;0.0804;0.672;94.977;6fdSTJlEDnjzNMQaCAVxUd;182093
0.81;0.538;-5.784;0.0356;0.528;0.0;0.0951;0.828;109.97;6CFPFnS9EcLs2I0nWqtWci;266840
0.845;0.575;-6.525;0.0898;0.0519;4.66e-06;0.0881;0.638;108.036;06BD7TeUR6mYbF6cWyzvZt;271040
0.442;0.585;-10.332;0.0964;0.0984;0.391;0.14;0.116;97.565;4T3fNx3CgwDRRYgmFCbD4J;229413
0.793;0.561;-7.259;0.0385;0.0161;0.168;0.254;0.35;95.001;6Wi6pl8joMdyyihhqiwIEB;156310
0.582;0.371;-8.519;0.0525;0.748;9.19e-05;0.122;0.604;200.085;09nEPqqMCJ5gNioi7M2dth;225106
0.547;0.698;-6.056;0.0618;0.0829;0.000271;0.358;0.569;98.142;4WBDVbKHiNHmFpPLuBHYdu;210253
0.567;0.593;-7.404;0.288;0.117;1.32e-06;0.248;0.358;88.545;6zWU7YALeEDMcPGhKKZJhV;194157
0.703;0.723;-5.45;0.0412;0.0302;2.06e-06;0.126;0.288;104.969;2LskIZrCeLxRvCiGP8gxlh;198903
